id,datetime,T_HR_AVG,SOLARAD-W/m^2,HouseId,solarPanelMq,wattConsumption
27576,2016-08-18 01:00:00,23.6,0,4,15,76.3037172468893
27577,2016-08-18 01:00:00,20.3,451,4,15,-626.2923723311209
27578,2016-08-25 01:00:00,16.5,699,4,15,-1007.7177577098591
27579,2016-08-25 01:00:00,10.8,0,4,15,113.3194725319228
27580,2016-08-04 03:00:00,14.0,0,4,15,59.623037782875755
27581,2016-08-11 03:00:00,18.4,0,4,15,61.470891074342134
27582,2016-08-18 03:00:00,19.0,0,4,15,8.13858538563602
27583,2016-08-25 03:00:00,10.1,0,4,15,105.99440183179621
27584,2016-08-04 04:00:00,12.6,0,4,15,92.42611766377661
27585,2016-08-11 04:00:00,17.4,0,4,15,76.98603265186132
27586,2016-08-18 04:00:00,17.1,0,4,15,13.697757507563487
27587,2016-08-25 04:00:00,9.9,0,4,15,106.9731955940535
27588,2016-08-04 05:00:00,12.4,2,4,15,114.65008807416477
27589,2016-08-11 05:00:00,16.2,0,4,15,70.49919707862266
27590,2016-08-18 05:00:00,15.9,0,4,15,133.7406260499523
27591,2016-08-25 05:00:00,10.5,0,4,15,152.69745695269944
27592,2016-08-04 06:00:00,13.0,78,4,15,24.88279793760814
27593,2016-08-11 06:00:00,15.7,61,4,15,10.19091674023543
27594,2016-08-18 06:00:00,15.7,27,4,15,63.00806533745154
27595,2016-08-25 06:00:00,10.6,0,4,15,100.48495314668399
27596,2016-08-04 07:00:00,14.3,220,4,15,1.1986122743743977
27597,2016-08-11 07:00:00,17.7,220,4,15,-55.1115934460241
27598,2016-08-18 07:00:00,16.2,130,4,15,80.79417966650561
27599,2016-08-25 07:00:00,10.8,27,4,15,279.7899869645379
27600,2016-08-04 08:00:00,15.5,290,4,15,-84.52030862381399
27601,2016-08-11 08:00:00,19.9,400,4,15,-317.74829564603345
27602,2016-08-18 08:00:00,17.8,282,4,15,-134.57543077862601
27603,2016-08-25 08:00:00,11.6,93,4,15,249.23073267872968
27604,2016-08-04 09:00:00,17.1,420,4,15,-405.46533658740856
27605,2016-08-11 09:00:00,21.9,592,4,15,-710.1649172307737
27606,2016-08-18 09:00:00,18.6,215,4,15,-133.47159640210242
27607,2016-08-25 09:00:00,13.4,300,4,15,-177.42577918223003
27608,2016-08-04 12:00:00,20.7,753,4,15,-861.1181201183069
27609,2016-08-11 12:00:00,25.8,849,4,15,-988.6848743409186
27610,2016-08-18 12:00:00,21.5,295,4,15,-173.62903302614973
27611,2016-08-25 12:00:00,19.0,736,4,15,-852.6779146753389
27612,2016-08-04 13:00:00,21.8,720,4,15,-935.8964875410138
27613,2016-08-11 13:00:00,26.8,846,4,15,-1038.0806696283623
27614,2016-08-18 13:00:00,20.5,240,4,15,-169.32821150560562
27615,2016-08-25 13:00:00,19.4,596,4,15,-757.4180605979531
27616,2016-08-04 14:00:00,22.4,729,4,15,-967.4914961649521
27617,2016-08-11 14:00:00,27.1,705,4,15,-861.2813324679804
27618,2016-08-18 14:00:00,21.2,271,4,15,-187.12012782265705
27619,2016-08-25 14:00:00,20.1,680,4,15,-845.3162883639548
27620,2016-08-04 15:00:00,22.9,722,4,15,-859.6190369926575
27621,2016-08-11 15:00:00,27.0,501,4,15,-519.7106877320183
27622,2016-08-18 15:00:00,22.1,282,4,15,-229.84385915484077
27623,2016-08-25 15:00:00,20.2,523,4,15,-600.8190800131265
27624,2016-08-04 16:00:00,23.4,587,4,15,-660.8602332622132
27625,2016-08-11 16:00:00,26.6,293,4,15,-251.81820049803602
27626,2016-08-18 16:00:00,22.7,385,4,15,-386.65977074148094
27627,2016-08-25 16:00:00,20.1,376,4,15,-336.9542278408114
27628,2016-08-04 17:00:00,23.4,418,4,15,-413.4177797311781
27629,2016-08-11 17:00:00,26.4,261,4,15,-161.5738547216155
27630,2016-08-18 17:00:00,21.9,279,4,15,-201.42629019858737
27631,2016-08-25 17:00:00,20.0,226,4,15,-137.28048752765633
27632,2016-08-05 02:00:00,15.7,0,4,15,39.477459077823035
27633,2016-08-05 02:00:00,23.1,0,4,15,96.1016508443918
27634,2016-08-12 02:00:00,18.3,0,4,15,63.75043915859014
27635,2016-08-12 02:00:00,14.9,0,4,15,64.89755570639024
27636,2016-08-19 02:00:00,14.0,0,4,15,122.23520041868449
27637,2016-08-19 02:00:00,14.7,0,4,15,56.47433829189177
27638,2016-08-26 02:00:00,14.4,0,4,15,81.31579161260652
27639,2016-08-26 02:00:00,10.3,0,4,15,165.33607259862666
27640,2016-08-05 18:00:00,26.6,229,4,15,-53.798940405866375
27641,2016-08-12 18:00:00,20.6,152,4,15,31.487945701556953
27642,2016-08-19 18:00:00,16.8,92,4,15,148.82314089691545
27643,2016-08-26 18:00:00,17.5,167,4,15,-36.910429382054154
27644,2016-08-05 19:00:00,25.2,68,4,15,493.45555307559596
27645,2016-08-12 19:00:00,19.4,50,4,15,440.9493450218342
27646,2016-08-19 19:00:00,15.7,19,4,15,516.5022440199998
27647,2016-08-26 19:00:00,15.5,0,4,15,494.58617374889405
27648,2016-08-05 21:00:00,21.4,0,4,15,471.5313805594418
27649,2016-08-12 21:00:00,17.7,0,4,15,444.34909524191414
27650,2016-08-19 21:00:00,13.8,0,4,15,497.39733731172646
27651,2016-08-26 21:00:00,14.4,0,4,15,451.575350013791
27652,2016-08-05 22:00:00,19.7,0,4,15,310.00435600630135
27653,2016-08-12 22:00:00,16.6,0,4,15,263.483354661733
27654,2016-08-19 22:00:00,12.8,0,4,15,359.4060009549931
27655,2016-08-26 22:00:00,12.5,0,4,15,324.89150049689465
27656,2016-08-05 23:00:00,18.2,0,4,15,228.31528047339762
27657,2016-08-12 23:00:00,16.6,0,4,15,218.1638362668127
27658,2016-08-19 23:00:00,12.3,0,4,15,254.1333585254381
27659,2016-08-26 23:00:00,12.7,0,4,15,211.73212715279885
27660,2016-08-05 01:00:00,23.6,730,4,15,-970.1085373638799
27661,2016-08-05 01:00:00,17.1,0,4,15,58.07342249132212
27662,2016-08-12 01:00:00,15.4,0,4,15,72.74235388497905
27663,2016-08-12 01:00:00,22.5,682,4,15,-975.8037911949871
27664,2016-08-19 01:00:00,15.6,0,4,15,108.59145163757864
27665,2016-08-19 01:00:00,11.9,106,4,15,-67.59485505510901
27666,2016-08-26 01:00:00,20.0,622,4,15,-880.6151299668313
27667,2016-08-26 01:00:00,10.2,0,4,15,152.47070216911277
27668,2016-08-05 03:00:00,14.1,0,4,15,119.91606451174097
27669,2016-08-12 03:00:00,14.8,0,4,15,109.53542548502159
27670,2016-08-19 03:00:00,13.1,0,4,15,75.263564134485
27671,2016-08-26 03:00:00,9.4,0,4,15,92.53703749411403
27672,2016-08-05 04:00:00,14.8,0,4,15,60.59141112331437
27673,2016-08-12 04:00:00,13.7,0,4,15,98.08126708018449
27674,2016-08-19 04:00:00,11.6,0,4,15,122.3470794027928
27675,2016-08-26 04:00:00,9.6,0,4,15,140.02990060994438
27676,2016-08-05 05:00:00,13.3,1,4,15,88.90629263527575
27677,2016-08-12 05:00:00,13.5,0,4,15,110.7587800409485
27678,2016-08-19 05:00:00,11.3,0,4,15,130.94887633811987
27679,2016-08-26 05:00:00,9.1,0,4,15,117.94151411881508
27680,2016-08-05 06:00:00,13.5,82,4,15,-27.19726301550879
27681,2016-08-12 06:00:00,13.9,40,4,15,-7.5253567572505045
27682,2016-08-19 06:00:00,10.8,0,4,15,103.20116431312982
27683,2016-08-26 06:00:00,8.9,10,4,15,163.44901300571706
27684,2016-08-05 07:00:00,15.4,246,4,15,-61.84907737852905
27685,2016-08-12 07:00:00,16.6,218,4,15,-30.135351779833158
27686,2016-08-19 07:00:00,11.0,4,4,15,285.3930260396238
27687,2016-08-26 07:00:00,9.5,40,4,15,275.9873334379073
27688,2016-08-05 08:00:00,18.9,430,4,15,-384.3669372776742
27689,2016-08-12 08:00:00,18.6,402,4,15,-291.88134780380284
27690,2016-08-19 08:00:00,11.3,21,4,15,294.527004520746
27691,2016-08-26 08:00:00,13.7,269,4,15,-34.679384399686455
27692,2016-08-05 09:00:00,22.1,597,4,15,-695.0856952084577
27693,2016-08-12 09:00:00,20.8,570,4,15,-644.2429698486299
27694,2016-08-19 09:00:00,11.8,82,4,15,87.9796887811354
27695,2016-08-26 09:00:00,17.9,527,4,15,-593.4383398539007
27696,2016-08-05 12:00:00,25.5,871,4,15,-1021.294405598321
27697,2016-08-12 12:00:00,24.6,707,4,15,-762.0640420341258
27698,2016-08-19 12:00:00,12.7,178,4,15,43.978669362837465
27699,2016-08-26 12:00:00,20.8,332,4,15,-294.95119348191315
27700,2016-08-05 13:00:00,26.6,871,4,15,-1139.3748133420331
27701,2016-08-12 13:00:00,25.7,640,4,15,-781.3269692821377
27702,2016-08-19 13:00:00,13.6,339,4,15,-316.5568489288962
27703,2016-08-26 13:00:00,21.1,507,4,15,-604.2972957758078
27704,2016-08-05 14:00:00,27.3,802,4,15,-990.8380120058928
27705,2016-08-12 14:00:00,18.2,99,4,15,30.98481045954499
27706,2016-08-19 14:00:00,15.5,537,4,15,-602.6349100758217
27707,2016-08-26 14:00:00,17.6,332,4,15,-308.2485267516187
27708,2016-08-05 15:00:00,27.8,732,4,15,-910.2120488400108
27709,2016-08-12 15:00:00,19.1,322,4,15,-285.52900033584825
27710,2016-08-19 15:00:00,13.5,60,4,15,143.24966418417944
27711,2016-08-26 15:00:00,19.8,160,4,15,-64.67681870560779
27712,2016-08-05 16:00:00,27.9,580,4,15,-706.8316815804268
27713,2016-08-12 16:00:00,19.9,290,4,15,-256.3563547186554
27714,2016-08-19 16:00:00,15.3,521,4,15,-566.9082507632638
27715,2016-08-26 16:00:00,20.4,230,4,15,-133.2314502186859
27716,2016-08-05 17:00:00,27.5,413,4,15,-354.53500960111865
27717,2016-08-12 17:00:00,21.2,341,4,15,-312.5487665971544
27718,2016-08-19 17:00:00,17.3,292,4,15,-272.26261585579624
27719,2016-08-26 17:00:00,17.8,47,4,15,94.22471765168751
27720,2016-08-06 02:00:00,24.3,0,4,15,98.10372049605294
27721,2016-08-06 02:00:00,17.1,0,4,15,67.38367164364247
27722,2016-08-13 02:00:00,15.0,0,4,15,98.87186976824026
27723,2016-08-13 02:00:00,21.9,0,4,15,49.639381236460274
27724,2016-08-20 02:00:00,18.0,0,4,15,94.99325913003659
27725,2016-08-20 02:00:00,9.7,0,4,15,83.55761142070186
27726,2016-08-27 02:00:00,9.7,0,4,15,137.6887275240008
27727,2016-08-27 02:00:00,20.6,0,4,15,71.45859716778558
27728,2016-08-06 18:00:00,28.5,211,4,15,66.41201331700874
27729,2016-08-13 18:00:00,24.4,204,4,15,47.71641726922834
27730,2016-08-20 18:00:00,20.4,179,4,15,25.395129392438513
27731,2016-08-27 18:00:00,25.0,104,4,15,163.31784176558472
27732,2016-08-06 19:00:00,26.4,45,4,15,674.8276125802109
27733,2016-08-13 19:00:00,23.2,50,4,15,635.4985645387071
27734,2016-08-20 19:00:00,19.2,24,4,15,659.9970576194717
27735,2016-08-27 19:00:00,22.5,5,4,15,734.0800845017798
27736,2016-08-06 21:00:00,22.6,0,4,15,635.3011127486329
27737,2016-08-13 21:00:00,19.3,0,4,15,592.2108317649833
27738,2016-08-20 21:00:00,14.9,0,4,15,582.9033321220618
27739,2016-08-27 21:00:00,19.5,0,4,15,573.20931237448
27740,2016-08-06 22:00:00,21.1,0,4,15,341.3351788750226
27741,2016-08-13 22:00:00,18.1,0,4,15,421.9846726730998
27742,2016-08-20 22:00:00,14.1,0,4,15,425.8989414234261
27743,2016-08-27 22:00:00,18.2,0,4,15,376.2704533266823
27744,2016-08-06 23:00:00,20.2,0,4,15,239.1024277696602
27745,2016-08-13 23:00:00,17.4,0,4,15,231.4419964908729
27746,2016-08-20 23:00:00,14.1,0,4,15,331.80262690571203
27747,2016-08-27 23:00:00,17.0,0,4,15,278.7778645444913
27748,2016-08-06 01:00:00,17.1,0,4,15,72.59119604178737
27749,2016-08-06 01:00:00,25.8,672,4,15,-921.0435162575
27750,2016-08-13 01:00:00,21.4,655,4,15,-922.0004176979655
27751,2016-08-13 01:00:00,14.9,0,4,15,84.7490522702947
27752,2016-08-20 01:00:00,10.7,0,4,15,187.8597576359882
27753,2016-08-20 01:00:00,15.6,563,4,15,-744.8033373994311
27754,2016-08-27 01:00:00,19.7,678,4,15,-918.1928579559417
27755,2016-08-27 01:00:00,10.7,0,4,15,147.84423204813083
27756,2016-08-06 03:00:00,17.2,0,4,15,64.69893166626562
27757,2016-08-13 03:00:00,14.4,0,4,15,81.45055946600974
27758,2016-08-20 03:00:00,8.8,0,4,15,211.6172272408465
27759,2016-08-27 03:00:00,9.6,0,4,15,107.67569503476764
27760,2016-08-06 04:00:00,16.9,0,4,15,7.552870915856602
27761,2016-08-13 04:00:00,14.2,0,4,15,99.75832570520784
27762,2016-08-20 04:00:00,9.0,0,4,15,133.50540352607248
27763,2016-08-27 04:00:00,10.2,0,4,15,84.92075899884588
27764,2016-08-06 05:00:00,16.2,1,4,15,95.75073163536013
27765,2016-08-13 05:00:00,13.8,0,4,15,66.09554512604014
27766,2016-08-20 05:00:00,8.9,0,4,15,160.59551002238325
27767,2016-08-27 05:00:00,9.4,0,4,15,89.311764366501
27768,2016-08-06 06:00:00,15.5,59,4,15,58.0844071356385
27769,2016-08-13 06:00:00,14.1,60,4,15,-22.487455269528343
27770,2016-08-20 06:00:00,8.6,33,4,15,115.32140462991322
27771,2016-08-27 06:00:00,9.5,29,4,15,91.9498315042147
27772,2016-08-06 07:00:00,17.1,234,4,15,-20.135670616782093
27773,2016-08-13 07:00:00,15.4,219,4,15,98.38287294542243
27774,2016-08-20 07:00:00,9.3,57,4,15,346.7801545866909
27775,2016-08-27 07:00:00,11.1,176,4,15,142.86247308035007
27776,2016-08-06 08:00:00,19.7,436,4,15,-270.1840908992848
27777,2016-08-13 08:00:00,17.5,399,4,15,-231.60403124037538
27778,2016-08-20 08:00:00,11.6,276,4,15,74.54511973714563
27779,2016-08-27 08:00:00,13.8,364,4,15,-54.43519162089055
27780,2016-08-06 09:00:00,23.1,525,4,15,-530.1708782522545
27781,2016-08-13 09:00:00,20.3,565,4,15,-570.1987756024005
27782,2016-08-20 09:00:00,14.2,569,4,15,-578.0962347513564
27783,2016-08-27 09:00:00,16.8,541,4,15,-581.9004638395139
27784,2016-08-06 12:00:00,29.6,743,4,15,-718.094174299012
27785,2016-08-13 12:00:00,23.2,773,4,15,-844.2249970928553
27786,2016-08-20 12:00:00,18.5,792,4,15,-900.041114825998
27787,2016-08-27 12:00:00,23.8,821,4,15,-915.3277866427136
27788,2016-08-06 13:00:00,30.2,687,4,15,-693.352165826692
27789,2016-08-13 13:00:00,24.4,791,4,15,-962.0278921313907
27790,2016-08-20 13:00:00,19.5,856,4,15,-1086.4978997129251
27791,2016-08-27 13:00:00,24.9,781,4,15,-939.5410655522717
27792,2016-08-06 14:00:00,30.5,625,4,15,-600.4031370056388
27793,2016-08-13 14:00:00,24.5,647,4,15,-695.7364274803539
27794,2016-08-20 14:00:00,20.1,722,4,15,-844.1672596308418
27795,2016-08-27 14:00:00,26.0,667,4,15,-708.2367950396633
27796,2016-08-06 15:00:00,30.3,483,4,15,-395.7852669629426
27797,2016-08-13 15:00:00,24.6,583,4,15,-589.2158852264278
27798,2016-08-20 15:00:00,21.0,681,4,15,-723.3599104024809
27799,2016-08-27 15:00:00,26.7,575,4,15,-543.3120097724226
27800,2016-08-06 16:00:00,30.7,544,4,15,-494.3464208072042
27801,2016-08-13 16:00:00,25.1,574,4,15,-588.4321312736389
27802,2016-08-20 16:00:00,20.9,520,4,15,-605.212849213176
27803,2016-08-27 16:00:00,26.4,381,4,15,-220.1976262199495
27804,2016-08-06 17:00:00,29.9,405,4,15,-192.89051901133533
27805,2016-08-13 17:00:00,24.8,390,4,15,-253.57666643418278
27806,2016-08-20 17:00:00,20.9,338,4,15,-301.7357566911181
27807,2016-08-27 17:00:00,25.6,197,4,15,-0.5397342673918786
27808,2016-08-07 02:00:00,14.9,0,4,15,119.74090370368405
27809,2016-08-07 02:00:00,24.2,0,4,15,156.47165532779115
27810,2016-08-14 02:00:00,14.5,0,4,15,74.84065453802826
27811,2016-08-14 02:00:00,23.5,0,4,15,52.68639849392736
27812,2016-08-21 02:00:00,10.6,0,4,15,133.75507798549023
27813,2016-08-21 02:00:00,22.9,0,4,15,42.39201257819746
27814,2016-08-28 02:00:00,16.5,0,4,15,111.00097929692511
27815,2016-08-28 02:00:00,24.3,0,4,15,86.4504663130019
27816,2016-08-07 18:00:00,27.2,164,4,15,179.85918799419682
27817,2016-08-14 18:00:00,28.0,65,4,15,397.49195352638304
27818,2016-08-21 18:00:00,28.2,169,4,15,174.05757203371462
27819,2016-08-28 18:00:00,28.3,62,4,15,352.9304747804363
27820,2016-08-07 19:00:00,25.6,19,4,15,832.4084579071846
27821,2016-08-14 19:00:00,25.9,10,4,15,830.4529513547501
27822,2016-08-21 19:00:00,25.3,28,4,15,832.0961775474908
27823,2016-08-28 19:00:00,26.3,4,4,15,881.6011422698332
27824,2016-08-07 21:00:00,23.2,0,4,15,772.8915486109652
27825,2016-08-14 21:00:00,22.8,0,4,15,701.6582847478032
27826,2016-08-21 21:00:00,21.5,0,4,15,710.2762438566045
27827,2016-08-28 21:00:00,22.9,0,4,15,698.8753838484647
27828,2016-08-07 22:00:00,22.7,0,4,15,391.71802250920064
27829,2016-08-14 22:00:00,22.7,0,4,15,463.2293184707419
27830,2016-08-21 22:00:00,19.9,0,4,15,414.841346302884
27831,2016-08-28 22:00:00,21.0,0,4,15,428.74703029985113
27832,2016-08-07 23:00:00,22.6,0,4,15,324.6101034854939
27833,2016-08-14 23:00:00,21.2,0,4,15,280.1511974748993
27834,2016-08-21 23:00:00,18.3,0,4,15,246.5984361539143
27835,2016-08-28 23:00:00,19.3,0,4,15,272.9445323125241
27836,2016-08-07 01:00:00,17.1,0,4,15,83.91297828757985
27837,2016-08-07 01:00:00,23.3,597,4,15,-796.1813565003156
27838,2016-08-14 01:00:00,14.7,0,4,15,70.8919907631189
27839,2016-08-14 01:00:00,26.9,662,4,15,-871.0344182571079
27840,2016-08-21 01:00:00,23.3,689,4,15,-919.9843539593058
27841,2016-08-21 01:00:00,11.4,0,4,15,88.98275623148464
27842,2016-08-28 01:00:00,28.7,697,4,15,-860.4360838845341
27843,2016-08-28 01:00:00,16.2,0,4,15,60.530573067234585
27844,2016-08-07 03:00:00,15.1,0,4,15,106.82516656152494
27845,2016-08-14 03:00:00,13.7,0,4,15,82.98520412938265
27846,2016-08-21 03:00:00,10.5,0,4,15,115.62845939676637
27847,2016-08-28 03:00:00,15.5,0,4,15,123.31933803963082
27848,2016-08-07 04:00:00,15.1,0,4,15,58.53366887427937
27849,2016-08-14 04:00:00,13.2,0,4,15,97.9710746763443
27850,2016-08-21 04:00:00,9.8,0,4,15,160.60965238296077
27851,2016-08-28 04:00:00,15.3,0,4,15,37.929182931241805
27852,2016-08-07 05:00:00,15.6,0,4,15,79.26620443684402
27853,2016-08-14 05:00:00,13.8,0,4,15,127.9956181238465
27854,2016-08-21 05:00:00,9.7,0,4,15,152.03364293380912
27855,2016-08-28 05:00:00,14.2,0,4,15,121.18566857398419
27856,2016-08-07 06:00:00,16.8,22,4,15,41.673750162888254
27857,2016-08-14 06:00:00,14.0,46,4,15,43.01260904825588
27858,2016-08-21 06:00:00,11.0,42,4,15,54.156412539578895
27859,2016-08-28 06:00:00,13.7,27,4,15,77.10693275027836
27860,2016-08-07 07:00:00,17.3,77,4,15,268.26765442637867
27861,2016-08-14 07:00:00,16.5,219,4,15,96.8806695041108
27862,2016-08-21 07:00:00,13.1,200,4,15,112.41912387106166
27863,2016-08-28 07:00:00,15.6,168,4,15,145.49468383535162
27864,2016-08-07 08:00:00,18.9,171,4,15,227.64841038215303
27865,2016-08-14 08:00:00,20.5,379,4,15,-78.20951544761841
27866,2016-08-21 08:00:00,17.1,381,4,15,-94.26260427347694
27867,2016-08-28 08:00:00,19.4,319,4,15,-28.48093274973057
27868,2016-08-07 09:00:00,20.5,268,4,15,-98.70523877088688
27869,2016-08-14 09:00:00,24.7,551,4,15,-536.6162674669631
27870,2016-08-21 09:00:00,20.3,552,4,15,-593.9309533067528
27871,2016-08-28 09:00:00,24.4,518,4,15,-478.81777764550344
27872,2016-08-07 12:00:00,26.0,637,4,15,-587.9293379281123
27873,2016-08-14 12:00:00,29.1,849,4,15,-826.7510367899915
27874,2016-08-21 12:00:00,26.5,824,4,15,-846.410707649518
27875,2016-08-28 12:00:00,32.0,701,4,15,-628.4902776909526
27876,2016-08-07 13:00:00,27.2,747,4,15,-806.663445687051
27877,2016-08-14 13:00:00,29.8,813,4,15,-889.4421508870005
27878,2016-08-21 13:00:00,27.6,820,4,15,-918.1741490726148
27879,2016-08-28 13:00:00,32.8,798,4,15,-831.1333548575673
27880,2016-08-07 14:00:00,28.1,704,4,15,-718.7635996014126
27881,2016-08-14 14:00:00,30.3,642,4,15,-635.9866401625878
27882,2016-08-21 14:00:00,28.5,766,4,15,-765.3102256192243
27883,2016-08-28 14:00:00,32.8,721,4,15,-716.4873524752072
27884,2016-08-07 15:00:00,29.0,662,4,15,-660.026484856559
27885,2016-08-14 15:00:00,30.3,521,4,15,-447.46355926950594
27886,2016-08-21 15:00:00,29.2,662,4,15,-616.3316162929552
27887,2016-08-28 15:00:00,32.6,604,4,15,-563.4933699586674
27888,2016-08-07 16:00:00,28.8,451,4,15,-294.28300971660997
27889,2016-08-14 16:00:00,31.0,607,4,15,-529.0784222868996
27890,2016-08-21 16:00:00,29.4,521,4,15,-445.7553868647098
27891,2016-08-28 16:00:00,31.9,472,4,15,-358.57287300944955
27892,2016-08-07 17:00:00,28.0,256,4,15,-46.46526801372937
27893,2016-08-14 17:00:00,30.0,357,4,15,-177.79786792559764
27894,2016-08-21 17:00:00,29.2,349,4,15,-234.09171575871653
27895,2016-08-28 17:00:00,30.4,260,4,15,-19.200150858827215
27896,2016-08-01 02:00:00,24.1,2,4,15,117.94127972386661
27897,2016-08-01 02:00:00,18.9,0,4,15,73.82857631041082
27898,2016-08-08 02:00:00,24.1,0,4,15,73.95826599782752
27899,2016-08-08 02:00:00,19.8,0,4,15,61.39553526450353
27900,2016-08-15 02:00:00,16.8,0,4,15,110.00875652395763
27901,2016-08-15 02:00:00,23.4,0,4,15,118.67904529187402
27902,2016-08-22 02:00:00,17.7,0,4,15,56.84573123597302
27903,2016-08-22 02:00:00,28.0,0,4,15,105.01391635939892
27904,2016-08-29 02:00:00,18.7,0,4,15,39.37547171762818
27905,2016-08-29 02:00:00,21.4,0,4,15,14.483352662545087
27906,2016-08-01 18:00:00,26.4,228,4,15,-7.4658642279323715
27907,2016-08-08 18:00:00,28.6,227,4,15,46.96799632670189
27908,2016-08-15 18:00:00,27.2,177,4,15,-15.481179933143515
27909,2016-08-22 18:00:00,32.6,130,4,15,148.1136013003365
27910,2016-08-29 18:00:00,25.2,120,4,15,105.357017084498
27911,2016-08-01 19:00:00,25.5,76,4,15,459.9674022470787
27912,2016-08-08 19:00:00,27.1,68,4,15,518.4557569732893
27913,2016-08-15 19:00:00,25.1,5,4,15,499.0011776782541
27914,2016-08-22 19:00:00,30.2,3,4,15,577.9731356511154
27915,2016-08-29 19:00:00,23.3,8,4,15,556.7694098545663
27916,2016-08-01 21:00:00,23.0,0,4,15,439.871473326918
27917,2016-08-08 21:00:00,22.3,0,4,15,449.03576012265336
27918,2016-08-15 21:00:00,20.8,0,4,15,474.4081034738888
27919,2016-08-22 21:00:00,26.9,0,4,15,459.06293846396835
27920,2016-08-29 21:00:00,19.7,0,4,15,444.6390084574969
27921,2016-08-01 22:00:00,22.6,0,4,15,309.9200988091112
27922,2016-08-08 22:00:00,20.8,0,4,15,233.39186594178432
27923,2016-08-15 22:00:00,19.6,0,4,15,228.20998762779809
27924,2016-08-22 22:00:00,25.8,0,4,15,306.4226272865968
27925,2016-08-29 22:00:00,18.9,0,4,15,253.2442082139097
27926,2016-08-01 23:00:00,21.0,0,4,15,237.8850616691874
27927,2016-08-08 23:00:00,20.7,0,4,15,262.2456645421175
27928,2016-08-15 23:00:00,18.7,0,4,15,157.21865434072032
27929,2016-08-22 23:00:00,24.0,0,4,15,225.96381826423195
27930,2016-08-29 23:00:00,18.0,0,4,15,165.5752314438609
27931,2016-08-01 01:00:00,20.9,0,4,15,17.072895907994024
27932,2016-08-01 01:00:00,23.5,647,4,15,-860.7569590998675
27933,2016-08-08 01:00:00,21.0,0,4,15,96.34796982082486
27934,2016-08-08 01:00:00,24.7,677,4,15,-915.8473507554844
27935,2016-08-15 01:00:00,17.7,0,4,15,56.52304353827661
27936,2016-08-15 01:00:00,26.6,696,4,15,-972.4145239070939
27937,2016-08-22 01:00:00,27.9,645,4,15,-863.4069258301397
27938,2016-08-22 01:00:00,16.9,0,4,15,119.71617071523168
27939,2016-08-29 01:00:00,18.7,0,4,15,35.441207828043375
27940,2016-08-29 01:00:00,20.1,636,4,15,-916.6504606694116
27941,2016-08-01 03:00:00,18.2,0,4,15,44.43692495551874
27942,2016-08-08 03:00:00,18.7,0,4,15,5.359855429391004
27943,2016-08-15 03:00:00,17.4,0,4,15,86.9207692762991
27944,2016-08-22 03:00:00,16.3,0,4,15,80.98803673215485
27945,2016-08-29 03:00:00,17.6,0,4,15,83.27602590303415
27946,2016-08-01 04:00:00,17.4,0,4,15,41.50188951198659
27947,2016-08-08 04:00:00,17.3,0,4,15,45.80426589689516
27948,2016-08-15 04:00:00,16.9,0,4,15,45.41079154973323
27949,2016-08-22 04:00:00,15.2,0,4,15,39.45213140502785
27950,2016-08-29 04:00:00,16.6,0,4,15,41.35952574959592
27951,2016-08-01 05:00:00,18.2,0,4,15,56.7267790531751
27952,2016-08-08 05:00:00,16.8,0,4,15,59.64784807775761
27953,2016-08-15 05:00:00,16.2,0,4,15,63.83089423447323
27954,2016-08-22 05:00:00,14.6,0,4,15,78.16086877840611
27955,2016-08-29 05:00:00,15.3,0,4,15,121.92975862050366
27956,2016-08-01 06:00:00,18.2,14,4,15,29.43639193161282
27957,2016-08-08 06:00:00,16.8,71,4,15,-124.69401233362306
27958,2016-08-15 06:00:00,15.3,57,4,15,16.94138552689074
27959,2016-08-22 06:00:00,14.4,42,4,15,16.01111540191166
27960,2016-08-29 06:00:00,14.3,22,4,15,35.07515158370364
27961,2016-08-01 07:00:00,18.3,218,4,15,-50.904183967643284
27962,2016-08-08 07:00:00,19.3,226,4,15,-50.735465946215385
27963,2016-08-15 07:00:00,17.9,216,4,15,-16.025207821548463
27964,2016-08-22 07:00:00,15.6,169,4,15,49.8504970203116
27965,2016-08-29 07:00:00,14.8,175,4,15,23.68480187379702
27966,2016-08-01 08:00:00,20.0,408,4,15,-352.1604967654908
27967,2016-08-08 08:00:00,21.4,411,4,15,-300.53578709837655
27968,2016-08-15 08:00:00,21.9,329,4,15,-231.76107512562604
27969,2016-08-22 08:00:00,19.3,351,4,15,-212.2029650377422
27970,2016-08-29 08:00:00,16.0,304,4,15,-170.14379525453054
27971,2016-08-01 09:00:00,21.9,535,4,15,-564.8459966606629
27972,2016-08-08 09:00:00,22.9,530,4,15,-581.771107102422
27973,2016-08-15 09:00:00,24.6,551,4,15,-626.0341309422594
27974,2016-08-22 09:00:00,24.1,536,4,15,-617.142841645407
27975,2016-08-29 09:00:00,18.2,497,4,15,-594.9644483966026
27976,2016-08-01 12:00:00,25.6,835,4,15,-1008.5188716387455
27977,2016-08-08 12:00:00,28.2,850,4,15,-972.1488631827342
27978,2016-08-15 12:00:00,29.8,844,4,15,-953.7264451055679
27979,2016-08-22 12:00:00,34.2,808,4,15,-848.1580747999282
27980,2016-08-29 12:00:00,24.0,781,4,15,-905.8124018921101
